Farm_ID,State,District,Crop,Season,Farm_Area_Hectares,Rainfall_mm,Avg_Temperature_C,Humidity_pct,Sunlight_Hours_Day,Soil_pH,Soil_Moisture_pct,Nitrogen_kg_ha,Phosphorus_kg_ha,Potassium_kg_ha,Irrigation_Method,Fertilizer_kg_ha,Pesticide_Litre_ha,Seed_Quality_Score,Yield_Tonnes_Ha,Production_Tonnes,Market_Price_INR_Tonne,Total_Cost_INR,Revenue_INR,Profit_INR,Water_Used_m3,Water_Efficiency_t_per_1000m3,Disease_Pest_Risk_pct,Rainfall_mm_was_missing,Soil_Moisture_pct_was_missing,Yield_Outlier,Yield_Index,Price_Index,Cost_per_ha,Revenue_per_ha,Profit_per_ha,BCR,Loss_Making,Water_per_ha,NPK_total,Rain_Band,Temp_Band,Profit_Robust_Z,Water_Ratio
SF13850,Telangana,Erode,Rice,Kharif,2.31,679.6,26.6,74.3,6.8,7.31,34.2,139.7,99.2,80.6,Sprinkler,109.0,4.92,0.82,3.86,8.92,22338,149737,199255,49518,3571,2.498,44.9,False,False,False,1.5691056910569106,1.0133139785434009,64821.21212121212,86257.57575757576,21436.363636363636,1.3306998270300594,False,1545.887445887446,319.5,Mid-high,Mild,1.1364113966344682,1.1012484650068364
SF13851,Punjab,Nashik,Sugarcane,Rabi,8.88,388.0,20.4,65.5,8.5,6.5,22.1,194.8,73.4,126.7,Drip,204.9,0.5,1.0,58.18,516.64,3261,707371,1684763,977392,14741,35.048,59.3,False,False,False,1.2113262544243182,0.9349197247706422,79658.89639639639,189725.56306306305,110066.66666666666,2.381724724366704,False,1660.0225225225224,394.90000000000003,Mid-low,Cool,0.13241318939751712,0.987221652756886
SF13852,Punjab,Raichur,Wheat,Kharif,12.93,334.2,30.4,84.3,4.6,6.44,29.9,160.2,58.9,61.1,Drip,276.9,5.05,0.66,2.98,38.53,25378,998986,977814,-21172,6343,6.074,33.7,False,False,False,1.345372460496614,1.0639109564634122,77261.09822119103,75623.66589327146,-1637.432327919567,0.9788065098009382,True,490.56457849961333,280.2,Low,Hot,0.5329105116837856,0.962821028069427
SF13853,Madhya Pradesh,Rajkot,Cotton,Rabi,3.61,402.1,25.2,55.1,7.2,6.76,22.3,97.7,84.1,83.4,Rainfed,197.4,5.34,0.75,1.38,4.98,62696,203777,312226,108449,1615,3.084,47.6,False,False,False,1.1129032258064515,0.9194107770029989,56447.92243767313,86489.19667590028,30041.274238227146,1.5321945067402112,False,447.3684210526316,265.20000000000005,Mid-low,Mild,0.3316308558891838,0.6249270065641255
SF13854,Tamil Nadu,Rajkot,Groundnut,Zaid,10.73,144.3,33.2,53.3,7.4,6.69,23.1,142.2,40.2,124.9,Flood,73.7,8.6,0.95,1.16,12.45,53997,719753,672263,-47490,8523,1.461,34.2,False,False,False,0.8285714285714285,0.958659932002379,67078.56477166821,62652.65610438024,-4425.908667287978,0.9340190315288717,True,794.3150046598322,307.29999999999995,Low,Hot,-0.39990218568395924,1.701056133056133
SF13855,Karnataka,Warangal,Sugarcane,Kharif,7.91,1097.1,29.7,78.0,6.5,6.25,25.8,121.8,47.8,122.9,Drip,216.1,7.49,0.67,49.88,394.55,4023,539874,1587275,1047401,13429,29.38,53.6,False,False,False,1.038517593170935,1.1533830275229358,68252.08596713022,200666.87737041718,132414.79140328697,2.9400841677872984,False,1697.724399494311,292.5,High,Hot,0.41431652136413477,1.0096431011355305
SF13856,Andhra Pradesh,Rajkot,Groundnut,Kharif,8.75,483.2,23.9,68.4,6.3,6.35,33.8,155.4,60.1,74.0,Drip,160.1,9.06,0.98,2.17,18.99,50779,637192,964293,327101,3791,5.009,33.0,False,False,False,1.55,0.9015277272283424,72821.94285714286,110204.91428571429,37382.97142857143,1.5133476252055895,False,433.25714285714287,289.5,Mid-low,Cool,0.7769126949752053,0.9278368351648352
SF13857,Karnataka,Erode,Chilli,Rabi,2.42,415.7,24.8,64.3,8.1,6.58,21.3,73.3,47.6,65.7,Sprinkler,170.0,1.82,0.78,2.24,5.42,115407,162872,625506,462634,1484,3.652,49.6,False,False,False,1.4405144694533762,1.1205107044031264,67302.47933884298,258473.55371900828,191171.0743801653,3.8404759565793998,False,613.2231404958678,186.60000000000002,Mid-low,Mild,1.0363329795947516,1.051718727982168
SF13858,Andhra Pradesh,Nashik,Wheat,Rabi,2.32,296.4,24.6,58.7,6.9,6.73,13.1,134.7,30.3,114.9,Rainfed,204.3,7.73,0.7,2.29,5.31,24745,133786,131396,-2390,630,8.429,25.3,False,False,False,1.033860045146727,1.0373739702768985,57666.37931034483,56636.206896551725,-1030.1724137931035,0.9821356494700492,True,271.55172413793105,279.9,Low,Mild,0.5571662655115828,0.5329689946391315
SF13859,Madhya Pradesh,Ludhiana,Maize,Rabi,14.15,584.6,20.5,64.5,7.4,6.64,30.0,172.7,56.2,94.7,Sprinkler,143.6,3.86,1.0,4.2,59.43,22381,1029301,1330103,300802,7126,8.34,44.4,False,False,False,1.4736842105263157,1.0668287334954,72742.12014134275,94000.21201413427,21258.09187279152,1.29223910207024,False,503.6042402826855,323.59999999999997,Mid-high,Cool,1.0978965834025534,0.9489368770292467
SF13860,Gujarat,Warangal,Maize,Rabi,5.19,426.1,24.2,47.9,9.1,5.97,29.8,140.5,63.7,126.9,Flood,308.6,7.0,0.67,1.41,7.32,17612,382417,128920,-253497,4167,1.757,16.9,True,False,False,0.49473684210526314,0.8395061728395061,73683.429672447,24840.077071290943,-48843.35260115607,0.33711890423281393,True,802.8901734104046,331.1,Mid-low,Mild,-1.3303018920633352,1.5128786312956197
SF13861,Telangana,Erode,Maize,Rabi,5.79,460.2,23.0,50.5,7.8,7.06,23.0,127.6,43.1,58.0,Flood,145.4,4.56,0.8,2.91,16.85,23901,391141,402732,11591,4215,3.998,39.8,False,False,False,1.0210526315789474,1.1392821392821393,67554.5768566494,69556.47668393783,2001.8998272884282,1.0296338149158488,False,727.979274611399,228.7,Mid-low,Cool,0.4308938344713809,1.3717247078856813
SF13862,Telangana,Indore,Rice,Rabi,8.77,513.1,22.7,43.7,9.0,6.84,23.4,160.1,35.1,126.5,Rainfed,163.9,4.24,0.66,3.32,29.12,23850,535518,694512,158994,6744,4.318,46.3,False,False,False,1.3495934959349594,1.0819025153666448,61062.48574686432,79191.79019384265,18129.304446978334,1.2968975832745118,False,768.9851767388826,321.7,Mid-low,Cool,1.0277775708556114,0.5478042710998009
SF13863,Gujarat,Erode,Groundnut,Rabi,5.88,477.5,22.3,47.6,6.3,6.85,18.7,103.4,25.6,74.1,Rainfed,122.4,3.51,0.91,1.44,8.47,59853,256232,506955,250723,1494,5.669,35.4,False,False,False,1.0285714285714287,1.0626270516906198,43576.87074829932,86216.83673469388,42639.965986394556,1.978499953167442,False,254.08163265306123,203.1,Mid-low,Cool,0.9248838773892302,0.5441255886970173
SF13864,Madhya Pradesh,Nashik,Rice,Kharif,7.96,868.9,25.6,63.2,5.5,6.71,33.8,100.9,52.3,72.1,Drip,247.0,6.85,0.76,3.81,30.33,20160,491111,611453,120342,7970,3.806,44.9,False,False,False,1.548780487804878,0.9145138243099186,61697.36180904523,76815.70351758794,15118.341708542714,1.2450403269322006,False,1001.2562814070352,225.29999999999998,High,Mild,0.9288702387450414,0.7132679328700828
SF13865,Tamil Nadu,Guntur,Rice,Rabi,13.45,461.0,17.1,59.5,5.0,7.62,24.4,113.8,87.2,77.1,Flood,254.0,4.24,0.95,1.23,16.54,22552,1047268,373010,-674258,28996,0.57,31.6,False,False,False,0.5,1.023021615368913,77863.79182156135,27733.08550185874,-50130.70631970261,0.3561743507870001,True,2155.836431226766,278.1,Mid-low,Cool,-1.2145004449390902,1.5357596486149019
SF13866,Telangana,Warangal,Pulses,Kharif,5.01,1206.2,28.0,66.5,8.5,7.0,42.1,126.2,99.6,61.7,Drip,127.1,3.3,0.8,1.15,5.76,67332,280004,387832,107828,1510,3.815,61.3,False,False,False,1.2234042553191489,0.9470508393521482,55889.021956087825,77411.57684630739,21522.554890219562,1.3850944986500193,False,301.3972055888224,287.5,High,Warm,0.6021733389855259,0.8430128737000019
SF13867,Telangana,Ludhiana,Maize,Rabi,8.23,548.4,21.9,59.1,8.4,6.99,29.0,129.3,48.9,70.0,Drip,162.3,5.73,0.72,4.03,33.17,19749,583419,655074,71655,4289,7.734,45.3,False,False,False,1.4140350877192982,0.9413699413699413,70889.30741190765,79595.8687727825,8706.561360874848,1.1228191059941484,False,521.1421628189551,248.20000000000002,Mid-low,Cool,0.6631322574673535,0.981983424516231
SF13868,Tamil Nadu,Rajkot,Wheat,Kharif,4.59,1020.6,30.1,94.6,8.3,7.17,36.6,116.7,25.6,183.3,Sprinkler,135.0,4.81,0.82,2.38,10.92,25996,299458,283876,-15582,2871,3.804,64.4,False,False,False,1.074492099322799,1.0898191041147,65241.394335511985,61846.62309368192,-3394.7712418300653,0.9479659918920182,True,625.4901960784314,325.6,High,Hot,0.4627172071427836,1.2276367679817255
SF13869,Telangana,Nashik,Chilli,Rabi,1.02,463.1,26.7,48.2,6.7,7.07,24.4,164.7,77.5,147.4,Drip,244.2,7.61,0.76,3.04,3.1,106189,61427,329186,267759,446,6.951,33.4,False,False,False,1.9549839228295818,1.0310112141366086,60222.54901960784,322731.3725490196,262508.82352941175,5.358978950624318,False,437.2549019607843,389.6,Mid-low,Mild,1.768849219582759,0.7499214216252533
SF13870,Telangana,Rajkot,Chilli,Zaid,1.12,247.3,30.5,63.8,10.0,7.37,19.4,123.5,63.4,85.1,Flood,315.4,6.01,0.79,0.79,0.88,111282,100179,97928,-2251,843,1.044,42.4,False,True,False,0.5080385852090031,1.0804602165153647,89445.53571428571,87435.71428571428,-2009.8214285714284,0.9775302209045807,True,752.6785714285713,272.0,Low,Hot,-0.9473032455863956,1.290894125557916
SF13871,Telangana,Indore,Maize,Rabi,12.0,501.8,24.2,56.1,8.3,6.13,27.1,77.5,54.3,120.7,Drip,144.6,1.9,0.72,2.96,35.52,22620,650058,803462,153404,5118,6.94,49.2,False,False,False,1.03859649122807,1.0782210782210782,54171.5,66955.16666666667,12783.666666666666,1.235985096714447,False,426.5,252.5,Mid-low,Mild,0.8043564642169992,0.8036500602651667
SF13872,Andhra Pradesh,Indore,Chilli,Kharif,6.43,784.8,31.9,68.1,6.4,7.38,33.0,97.9,47.0,163.5,Flood,234.0,7.77,0.98,1.43,9.19,108268,490588,994983,504395,3955,2.324,46.9,False,False,False,0.9196141479099678,1.0511966600320404,76296.73405909799,154740.7465007776,78444.01244167963,2.028143778486225,False,615.0855365474339,308.4,Mid-high,Hot,-0.12118046231830835,1.0549128618577557
SF13873,Telangana,Ludhiana,Rice,Rabi,12.29,336.3,24.7,69.1,7.4,7.07,26.8,105.8,34.2,100.5,Rainfed,98.8,3.93,0.94,2.04,25.07,21948,621214,550236,-70978,11542,2.172,51.0,False,False,False,0.8292682926829269,0.9956224908707387,50546.29780309195,44771.03336045566,-5775.26444263629,0.8857430772648395,True,939.1375101708707,240.5,Low,Mild,0.2425346636805017,0.6690161979498435
SF13874,Gujarat,Erode,Rice,Rabi,8.26,582.0,24.2,60.5,7.5,7.07,36.0,108.1,72.9,144.5,Rainfed,203.5,5.84,0.91,3.18,26.27,22908,507995,601793,93798,6556,4.007,45.5,False,False,False,1.2926829268292683,1.03917076821883,61500.60532687652,72856.29539951574,11355.690072639225,1.1846435496412366,False,793.7046004842615,325.5,Mid-high,Mild,0.8052706238384671,0.5654137209519695
SF13875,Madhya Pradesh,Guntur,Cotton,Kharif,2.57,928.8,27.7,62.0,4.8,7.67,37.8,130.5,68.4,128.7,Rainfed,199.2,5.73,0.94,0.57,1.46,65650,198427,95849,-102578,1285,1.136,53.6,False,False,False,0.4596774193548387,0.9627299590124869,77208.94941634242,37295.330739299614,-39913.6186770428,0.4830441421782318,True,500.00000000000006,327.6,High,Warm,-1.328969013762183,0.6984478308657873
SF13876,Karnataka,Nalgonda,Rice,Kharif,8.26,813.5,33.2,82.8,7.9,6.69,36.3,147.3,76.7,137.1,Flood,208.9,3.0,0.89,3.63,29.98,19817,489469,594114,104645,16465,1.821,57.9,False,False,False,1.475609756097561,0.8989543877157568,59257.74818401937,71926.63438256658,12668.886198547216,1.2137929061901775,False,1993.3414043583537,361.1,Mid-high,Hot,0.8484078980708873,1.4200025801516443
SF13877,Andhra Pradesh,Guntur,Cotton,Rabi,11.32,162.8,25.6,51.0,7.1,7.05,26.9,105.9,61.1,104.0,Flood,173.3,6.31,0.85,1.19,13.47,65158,716779,877678,160899,11979,1.124,24.6,False,False,False,0.9596774193548386,0.9555149835390041,63319.69964664311,77533.39222614841,14213.6925795053,1.2244750473995472,False,1058.2155477031802,271.0,Low,Mild,-0.044086680712643773,1.4782167077634742
SF13878,Tamil Nadu,Nashik,Pulses,Kharif,14.12,867.4,30.0,59.6,5.8,5.82,35.3,135.2,56.7,75.1,Flood,157.8,4.09,0.85,0.59,8.33,73717,1082439,614063,-468376,6090,1.368,55.9,False,False,False,0.6276595744680851,1.036858354490024,76659.98583569405,43488.881019830034,-33171.104815864026,0.5672957090422648,True,431.3031161473088,267.0,High,Hot,-0.9446846797445654,1.2063618130392935
SF13879,Telangana,Nalgonda,Sugarcane,Rabi,14.88,512.5,21.8,62.9,8.7,5.92,14.1,68.9,37.4,115.1,Drip,163.2,7.89,0.93,32.19,478.99,2920,1188066,1398651,210585,21918,21.854,30.7,False,False,False,0.670206121174266,0.8371559633027523,79843.14516129032,93995.3629032258,14152.217741935483,1.1772502537737803,False,1472.983870967742,221.4,Mid-low,Cool,-1.0774692080869306,0.8759890615046041
SF13880,Madhya Pradesh,Ludhiana,Wheat,Rabi,7.67,557.1,22.6,53.0,6.9,7.21,25.3,95.9,75.9,102.6,Sprinkler,261.9,6.81,0.82,2.45,18.79,22476,598212,422324,-175888,4754,3.952,25.1,False,False,False,1.106094808126411,0.9422516611817973,77993.74185136898,55061.79921773142,-22931.94263363755,0.7059771452261071,True,619.8174706649284,274.4,Mid-low,Cool,-0.3176550992572661,1.2165030262605245
SF13881,Madhya Pradesh,Warangal,Wheat,Rabi,11.13,593.6,19.4,44.6,7.7,5.76,26.3,184.2,71.5,113.4,Flood,252.4,4.26,0.85,0.85,9.46,23579,999011,223057,-775954,8393,1.127,40.8,False,False,False,0.3837471783295711,0.9884922548053745,89758.40071877807,20041.06019766397,-69717.3405211141,0.2232778217657263,True,754.0880503144654,369.1,Mid-high,Cool,-2.1864020188140976,1.480033136675431
SF13882,Telangana,Ludhiana,Cotton,Zaid,7.61,197.1,30.2,55.9,10.0,6.83,16.2,133.3,61.6,128.1,Drip,179.2,3.94,0.71,1.3,9.89,65049,523845,643335,119490,4406,2.245,35.4,False,False,False,1.0483870967741935,0.9539165438507732,68836.39947437582,84538.10775295664,15701.708278580814,1.2281018240128283,False,578.9750328515112,323.0,Low,Hot,-0.00876393811454008,0.8087677116411718
SF13883,Madhya Pradesh,Krishna,Maize,Kharif,10.51,863.0,30.5,73.9,8.1,6.08,31.3,146.0,40.0,123.4,Drip,154.2,9.05,0.92,3.3,34.68,21870,634708,758452,123744,5433,6.383,46.6,False,True,False,1.157894736842105,1.0424710424710424,60390.86584205519,72164.79543292103,11773.929590865842,1.1949620928048803,False,516.9362511893435,309.4,High,Hot,0.7693808364467021,0.9740582635910087
SF13884,Maharashtra,Warangal,Rice,Kharif,0.73,667.6,30.9,87.2,7.2,6.23,40.0,145.4,55.2,118.7,Sprinkler,141.1,4.51,0.98,2.96,2.16,21781,57222,47047,-10175,963,2.243,43.9,False,False,False,1.2032520325203253,0.9880469051237271,78386.30136986301,64447.94520547945,-13938.356164383562,0.8221837754709727,True,1319.178082191781,319.3,Mid-high,Hot,-0.02561532491463825,0.9397468372934399
SF13885,Gujarat,Erode,Cotton,Kharif,1.06,897.7,26.3,60.3,6.9,5.97,25.1,144.8,40.0,72.8,Sprinkler,128.2,5.13,0.82,1.04,1.1,66591,78650,73250,-5400,837,1.314,54.4,False,False,False,0.8387096774193549,0.9765293328347374,74198.11320754717,69103.77358490566,-5094.339622641509,0.9313413858868405,True,789.622641509434,257.6,High,Mild,-0.5024236807698707,1.1030204423295544
SF13886,Maharashtra,Ludhiana,Pulses,Zaid,14.47,324.0,28.3,31.9,8.6,7.19,16.1,118.1,51.4,80.5,Sprinkler,235.6,5.3,0.85,0.85,12.3,69828,1078068,858884,-219184,4516,2.724,38.9,False,False,False,0.9042553191489362,0.9821580527874086,74503.66275051831,59356.185210780925,-15147.477539737387,0.7966881495415874,True,312.09398756046994,250.0,Low,Warm,-0.4349365201132253,0.8729319464121856
SF13887,Gujarat,Warangal,Wheat,Rabi,9.35,476.7,20.0,70.7,7.2,6.59,22.6,84.6,61.5,104.6,Rainfed,79.7,5.7,0.97,1.97,18.42,21337,610709,393028,-217681,3093,5.955,41.4,False,False,False,0.889390519187359,0.894501855073679,65316.470588235294,42035.08021390375,-23281.390374331553,0.6435601898776668,True,330.80213903743316,250.7,Mid-low,Cool,-0.33161307372055077,0.6492585676889389
SF13888,Tamil Nadu,Krishna,Wheat,Rabi,3.11,927.4,21.9,38.5,7.1,6.73,27.8,127.2,66.6,138.1,Flood,165.8,2.21,0.9,2.85,8.86,25212,211889,223378,11489,1794,4.939,48.4,False,False,False,1.286681715575621,1.0569518100069173,68131.5112540193,71825.72347266882,3694.212218649518,1.0542217859350886,False,576.8488745980708,331.9,High,Cool,0.7458721358755073,1.1321694448056123
SF13889,Telangana,Krishna,Maize,Rabi,4.81,384.9,18.4,61.5,7.4,5.61,21.5,180.2,55.5,97.8,Flood,273.1,5.73,0.79,0.76,3.66,22326,340454,81713,-258741,3171,1.154,44.5,False,False,False,0.26666666666666666,1.0642070642070642,70780.45738045739,16988.14968814969,-53792.307692307695,0.2400118665076633,True,659.2515592515593,333.5,Mid-low,Cool,-1.5017255381473973,1.2422217006387357
SF13890,Karnataka,Nashik,Pulses,Rabi,7.93,296.5,24.4,52.7,6.7,7.05,26.0,108.5,46.9,107.9,Drip,158.6,5.54,0.75,1.15,9.12,69896,593852,637452,43600,2891,3.155,29.6,False,False,False,1.2234042553191489,0.9831144993072796,74886.75914249686,80384.86759142498,5498.108448928121,1.0734189663417821,False,364.56494325346785,263.3,Low,Mild,0.14896644797425546,1.0196940607394331
SF13891,Telangana,Ludhiana,Cotton,Kharif,4.31,1114.9,30.2,78.9,6.6,7.28,31.2,83.3,47.9,116.1,Drip,181.8,4.02,0.86,1.09,4.7,66866,305267,314270,9003,3112,1.51,71.4,False,False,False,0.8790322580645162,0.9805620935160541,70827.61020881671,72916.47331786544,2088.8631090487243,1.0294922150117767,False,722.0417633410674,247.29999999999998,High,Hot,-0.33190772366059496,1.0086170068001532
SF13892,Karnataka,Nalgonda,Wheat,Rabi,12.58,346.7,28.0,46.5,8.8,5.98,26.4,155.7,59.9,59.2,Drip,238.8,5.15,0.72,1.77,22.27,23617,888241,525951,-362290,5106,4.362,56.6,False,False,False,0.799097065462754,0.9900853124279456,70607.39268680445,41808.50556438792,-28798.887122416534,0.5921264611743885,True,405.88235294117646,274.8,Low,Warm,-0.5519981835457816,0.7966169622953516
SF13893,Madhya Pradesh,Raichur,Wheat,Rabi,1.19,354.8,24.0,35.5,5.4,7.33,25.9,87.8,54.3,77.4,Rainfed,233.0,4.86,0.8,1.48,1.76,23674,72491,41666,-30825,329,5.35,31.8,False,False,False,0.6681715575620768,0.9924748988618023,60916.80672268908,35013.445378151264,-25903.361344537818,0.574774799630299,True,276.47058823529414,219.5,Low,Mild,-0.43634233530607563,0.5426231482301671
SF13894,Andhra Pradesh,Guntur,Maize,Rabi,13.58,492.7,22.8,43.9,8.2,7.95,11.3,95.6,68.2,91.1,Flood,222.6,0.5,0.85,0.64,8.69,21727,1058006,188808,-869198,10756,0.808,44.9,False,False,False,0.22456140350877193,1.035654702321369,77909.13107511046,13903.38733431517,-64005.74374079529,0.17845645487832773,True,792.0471281296024,254.9,Mid-low,Cool,-1.855502126180796,1.492447179962971
SF13895,Gujarat,Warangal,Maize,Rabi,12.09,820.1,19.0,46.2,6.5,6.93,24.9,137.7,57.1,97.4,Rainfed,224.3,4.76,0.83,2.85,34.46,19508,820500,672246,-148254,4406,7.821,46.4,False,False,False,1.0,0.9298822632155965,67866.00496277916,55603.47394540943,-12262.531017369727,0.8193126142595978,True,364.4334160463193,292.2,Mid-high,Cool,-0.06320253530114106,0.6866985621764714
SF13896,Tamil Nadu,Raichur,Maize,Zaid,14.46,399.3,29.2,62.0,7.3,7.36,13.8,129.3,47.4,82.0,Rainfed,182.4,6.35,0.82,2.24,32.39,18931,918356,613175,-305181,4898,6.613,40.4,False,False,False,0.7859649122807018,0.9023785690452357,63510.09681881051,42404.91009681881,-21105.1867219917,0.6676876940968426,True,338.7275242047026,258.70000000000005,Mid-low,Warm,-0.3694975519325393,0.6382611846203515
SF13897,Andhra Pradesh,Guntur,Cotton,Rabi,14.88,483.8,25.7,69.3,7.1,7.21,19.7,109.1,91.2,85.5,Flood,76.0,8.93,0.88,1.31,19.49,63427,1053290,1236192,182902,12554,1.552,37.2,False,False,False,1.0564516129032258,0.9301305881231532,70785.61827956988,83077.41935483871,12291.801075268817,1.173648282998984,False,843.6827956989247,285.8,Mid-low,Mild,-0.08970883305136208,1.178536837189394
SF13898,Karnataka,Rajkot,Sugarcane,Zaid,14.99,292.5,26.4,55.6,8.8,6.05,18.9,139.8,84.1,88.2,Sprinkler,141.6,3.08,0.79,31.82,476.98,3365,898221,1605038,706817,29415,16.216,38.2,False,False,False,0.6625026025400791,0.9647362385321101,59921.34756504336,107073.91594396264,47152.56837891928,1.7869076763958982,False,1962.3082054703136,312.1,Low,Mild,-0.6611967507657849,1.1669920880826596
SF13899,Tamil Nadu,Indore,Wheat,Kharif,6.35,950.3,31.7,73.7,5.7,7.69,30.9,132.9,65.9,119.9,Sprinkler,279.4,4.3,0.86,0.9,5.72,26992,426947,154394,-272553,3605,1.587,60.0,False,False,False,0.4063205417607224,1.1315739828536693,67235.74803149607,24314.015748031496,-42921.73228346457,0.3616233396651107,True,567.7165354330709,318.70000000000005,High,Hot,-1.1161063151803998,1.1142455901921862
SF13900,Telangana,Krishna,Groundnut,Kharif,12.5,603.7,26.8,88.9,6.8,8.18,30.0,131.8,39.6,104.3,Drip,149.7,4.09,0.69,0.3,3.75,52558,731823,197092,-534731,5299,0.708,56.3,False,False,False,0.2142857142857143,0.9331120007811737,58545.84,15767.36,-42778.48,0.26931648772995653,True,423.92,275.7,Mid-high,Mild,-1.4794306627059373,0.9078409846153846
SF13901,Gujarat,Rajkot,Wheat,Kharif,9.0,559.0,24.5,80.4,7.5,6.74,34.8,148.0,77.0,93.9,Rainfed,91.8,6.58,0.71,3.21,28.89,25075,601823,724417,122594,2464,11.725,45.7,False,False,False,1.4492099322799097,1.0512084180518582,66869.22222222222,80490.77777777778,13621.555555555555,1.2037044114299387,False,273.77777777777777,318.9,Mid-low,Mild,1.1423995379688874,0.537338024422346
SF13902,Gujarat,Erode,Cotton,Zaid,14.7,282.7,29.4,66.5,9.1,5.48,23.5,104.9,69.5,101.1,Rainfed,182.6,1.73,0.69,0.3,4.41,64747,1140615,285534,-855081,6564,0.672,41.4,False,False,False,0.24193548387096772,0.9494878393934728,77592.85714285714,19424.081632653062,-58168.77551020408,0.25033337278573403,True,446.530612244898,275.5,Low,Warm,-1.7623126984466857,0.6237566750752419
SF13903,Punjab,Nalgonda,Pulses,Zaid,0.72,276.9,31.7,66.5,6.5,5.44,11.2,173.5,48.0,131.7,Sprinkler,208.7,2.64,0.95,0.3,0.22,80719,39818,17758,-22060,215,1.023,46.8,False,False,False,0.3191489361702128,1.1353442152567286,55302.77777777778,24663.88888888889,-30638.88888888889,0.4459792053844995,True,298.61111111111114,353.2,Low,Hot,-0.8730679963328709,0.8352201222460973
SF13904,Punjab,Krishna,Wheat,Rabi,12.56,555.0,25.1,63.2,7.1,7.7,25.4,136.7,76.2,108.8,Flood,195.1,6.7,0.77,1.0,12.56,28197,925370,354154,-571216,9002,1.395,34.5,False,False,False,0.4514672686230249,1.1820906785167795,73675.95541401273,28196.974522292992,-45478.980891719744,0.3827161027480899,True,716.7197452229299,321.7,Mid-low,Mild,-1.2182503745450646,1.406691131356813
SF13905,Gujarat,Guntur,Maize,Kharif,4.64,935.2,30.4,81.0,6.8,6.22,26.7,60.7,54.5,109.3,Flood,132.2,7.44,0.82,2.85,13.22,22388,292019,295969,3950,3359,3.936,51.9,False,False,False,1.0,1.0671624004957339,62935.12931034483,63786.42241379311,851.2931034482759,1.013526517110188,False,723.9224137931035,224.5,High,Hot,0.3910387143143665,1.3640804020448594
SF13906,Punjab,Nalgonda,Rice,Kharif,13.33,668.0,30.6,67.5,7.4,5.66,29.8,112.1,65.8,100.7,Sprinkler,101.3,6.45,0.75,1.01,13.46,21696,1023482,292028,-731454,19182,0.702,36.1,False,False,False,0.4105691056910569,0.9841910680668647,76780.34508627157,21907.576894223555,-54872.76819204801,0.2853279295581163,True,1439.0097524381094,278.59999999999997,Mid-high,Hot,-1.3702727773262473,1.0251116827542412
